profile,source_center,destination_center,recommendation,ETA_FTL,ETA_Carting,Time_Saved,Net_Benefit_INR,trip_count,pct_delayed,median_factor,Total_Excess_Min
SWITCH TO FTL,IND144001AAB,IND144601AAA,FTL,130.4,233.0,102.5,204.9,4,1.0,3.531,194.0
SWITCH TO FTL,IND501359AAE,IND501218AAC,FTL,170.8,248.0,77.2,154.3,2,1.0,6.757,194.0
SWITCH TO FTL,IND721434AAB,IND721401AAA,FTL,161.3,434.8,273.5,546.7,4,1.0,2.488,194.0
SWITCH TO FTL,IND792120AAB,IND786181AAC,FTL,142.3,152.7,10.4,20.7,4,1.0,2.842,194.0
SWITCH TO FTL,IND363520AAC,IND363001AAA,FTL,189.4,313.2,123.9,247.5,24,0.542,1.222,192.0
SWITCH TO FTL,IND577101AAA,IND577132AAD,FTL,194.6,408.8,214.2,428.2,9,1.0,2.15,192.0
SWITCH TO FTL,IND632301AAA,IND606803AAA,FTL,124.3,307.3,183.0,365.7,9,1.0,2.15,191.0
SWITCH TO FTL,IND843320AAA,IND847223AAA,FTL,128.0,274.2,146.1,292.1,7,1.0,2.15,191.0
SWITCH TO FTL,IND173212AAA,IND134102AAA,FTL,224.0,837.8,613.8,1227.3,2,1.0,3.848,188.0
SWITCH TO FTL,IND523002AAA,IND523105AAA,FTL,117.1,269.8,152.7,305.2,3,1.0,1.476,188.0
SWITCH TO FTL,IND334001AAC,IND334803AAA,FTL,177.6,300.5,123.0,245.7,9,0.778,1.591,187.0
SWITCH TO FTL,IND793001AAA,IND793150AAA,FTL,213.6,490.1,276.5,552.8,4,1.0,2.333,187.0
SWITCH TO FTL,IND334803AAA,IND341001AAC,FTL,162.8,242.5,79.7,159.2,8,1.0,1.697,186.0
SWITCH TO FTL,IND591304AAA,IND586101AAB,FTL,189.6,230.9,41.3,82.4,8,0.75,1.467,186.0
SWITCH TO FTL,IND802101AAA,IND802158AAB,FTL,298.0,753.7,455.7,911.2,3,1.0,2.862,186.0
SWITCH TO FTL,IND508252AAB,IND508207AAB,FTL,114.7,258.2,143.4,286.7,24,0.542,1.233,185.0
SWITCH TO FTL,IND713205AAB,IND713148AAA,FTL,130.3,218.8,88.6,177.0,3,1.0,4.444,185.0
SWITCH TO FTL,IND142026AAA,IND141109AAA,FTL,274.9,325.3,50.4,100.6,12,1.0,1.38,184.0
SWITCH TO FTL,IND580002AAA,IND580028AAA,FTL,223.3,309.5,86.2,172.2,2,1.0,4.979,184.0
SWITCH TO FTL,IND635001AAA,IND636705AAB,FTL,206.3,281.3,75.0,149.7,12,0.583,1.284,184.0
SWITCH TO FTL,IND826004AAA,IND815301AAA,FTL,202.2,290.9,88.7,177.3,6,1.0,1.764,184.0
SWITCH TO FTL,IND385001AAA,IND385535AAA,FTL,85.7,208.4,122.7,245.3,15,1.0,1.6,182.0
SWITCH TO FTL,IND504251AAA,IND504293AAA,FTL,200.2,300.4,100.2,200.2,4,0.75,2.07,182.0
SWITCH TO FTL,IND574202AAA,IND574239AAA,FTL,150.1,284.7,134.6,269.0,12,1.0,1.625,182.0
SWITCH TO FTL,IND574117AAA,IND576201AAA,FTL,209.4,226.1,16.7,33.1,3,1.0,2.0,181.0
SWITCH TO FTL,IND814133AAA,IND816109AAA,FTL,142.3,591.9,449.7,899.2,3,0.667,1.542,181.0
SWITCH TO FTL,IND826004AAA,IND815353AAA,FTL,280.6,324.8,44.2,88.1,3,1.0,1.917,181.0
SWITCH TO FTL,IND535501AAB,IND532001AAB,FTL,152.1,375.0,222.8,445.4,4,1.0,1.834,180.0
SWITCH TO FTL,IND572201AAB,IND573201AAB,FTL,195.1,318.3,123.2,246.2,6,0.667,1.776,178.0
SWITCH TO FTL,IND515671AAA,IND515591AAA,FTL,178.0,296.7,118.6,237.1,3,1.0,1.611,177.0
SWITCH TO FTL,IND533106AAA,IND533201AAA,FTL,353.4,505.8,152.3,304.4,3,0.667,1.677,177.0
SWITCH TO FTL,IND205001AAB,IND209625AAA,FTL,261.7,269.0,7.3,14.5,3,1.0,2.7,176.0
SWITCH TO FTL,IND506143AAA,IND506167AAB,FTL,144.3,221.3,77.0,153.8,14,1.0,1.765,175.0
SWITCH TO FTL,IND361335AAA,IND360002AAB,FTL,212.1,378.4,166.2,332.2,9,0.778,1.4,173.0
SWITCH TO FTL,IND574211AAA,IND574202AAA,FTL,133.0,284.1,151.0,301.8,6,0.833,2.447,172.0
SWITCH TO FTL,IND784168AAB,IND791111AAC,FTL,210.5,529.5,319.0,637.8,3,1.0,3.174,172.0
SWITCH TO FTL,IND581320AAA,IND581334AAA,FTL,142.6,281.2,138.5,276.9,8,1.0,1.591,171.0
SWITCH TO FTL,IND608001AAA,IND609110AAA,FTL,130.2,273.1,142.8,285.5,7,1.0,2.733,170.0
SWITCH TO FTL,IND770001AAA,IND770017AAB,FTL,202.4,303.5,101.1,202.1,9,0.667,1.471,170.0
SWITCH TO FTL,IND132103AAA,IND132001AAA,FTL,149.0,212.4,63.4,126.5,8,0.75,1.627,169.0
SWITCH TO FTL,IND342601AAA,IND342902AAA,FTL,211.7,254.8,43.1,86.0,6,1.0,1.811,169.0
SWITCH TO FTL,IND124507AAA,IND131028AAE,FTL,236.1,258.9,22.8,45.4,2,1.0,2.682,168.0
SWITCH TO FTL,IND221010AAB,IND222001AAA,FTL,216.0,249.4,33.4,66.6,3,1.0,2.625,168.0
SWITCH TO FTL,IND275503AAA,IND275303AAA,FTL,163.7,212.6,48.9,97.6,4,1.0,4.269,168.0
SWITCH TO FTL,IND333031AAA,IND331023AAA,FTL,223.6,263.5,39.9,79.6,4,1.0,3.146,168.0
SWITCH TO FTL,IND334001AAC,IND341001AAC,FTL,175.0,359.5,184.4,368.7,5,1.0,1.647,168.0
SWITCH TO FTL,IND531001AAA,IND530012AAA,FTL,222.5,298.3,75.8,151.3,1,1.0,8.636,168.0
SWITCH TO FTL,IND277303AAC,IND277211AAA,FTL,136.7,247.3,110.6,221.1,12,1.0,1.447,166.0
SWITCH TO FTL,IND303108AAB,IND303106AAA,FTL,139.2,293.6,154.4,308.7,12,0.917,1.531,166.0
SWITCH TO FTL,IND581334AAA,IND581314AAA,FTL,65.2,393.7,328.5,656.8,6,1.0,1.782,166.0
SWITCH TO FTL,IND480661AAA,IND480001AAA,FTL,187.0,367.2,180.2,360.2,6,1.0,1.786,165.0
SWITCH TO FTL,IND624001AAA,IND624619AAA,FTL,138.6,309.5,170.8,341.5,15,0.667,1.409,165.0
SWITCH TO FTL,IND177101AAA,IND176001AAA,FTL,193.2,415.8,222.5,444.8,4,0.5,1.416,164.0
SWITCH TO FTL,IND443301AAA,IND443201AAA,FTL,193.0,193.8,0.8,1.5,4,1.0,2.767,164.0
SWITCH TO FTL,IND841101AAA,IND841207AAB,FTL,134.9,293.4,158.5,316.8,3,1.0,2.611,164.0
SWITCH TO FTL,IND758034AAA,IND757037AAA,FTL,310.2,747.4,437.2,874.1,3,1.0,1.745,163.0
SWITCH TO FTL,IND591115AAB,IND590016AAA,FTL,203.4,302.3,98.8,197.5,8,1.0,1.835,162.0
SWITCH TO FTL,IND637301AAA,IND638001AAA,FTL,65.8,353.6,287.8,575.5,10,1.0,1.853,162.0
SWITCH TO FTL,IND842003AAB,IND487001AAA,FTL,253.1,283.3,30.2,60.1,4,1.0,1.617,162.0
SWITCH TO FTL,IND148028AAA,IND147001AAD,FTL,187.6,287.4,99.8,199.5,6,0.833,1.722,160.0
SWITCH TO FTL,IND342005AAD,IND342902A1B,FTL,221.4,236.3,14.9,29.5,4,1.0,1.846,159.0
SWITCH TO FTL,IND425405AAA,IND425409AAA,FTL,217.3,371.9,154.6,309.0,3,1.0,2.1,159.0
SWITCH TO FTL,IND495004AAA,IND495671AAA,FTL,230.2,330.7,100.5,200.8,3,1.0,3.111,158.0
SWITCH TO FTL,IND623704AAA,IND626607AAB,FTL,92.8,295.7,203.0,405.8,14,0.5,1.215,158.0
SWITCH TO FTL,IND721139AAC,IND721636AAB,FTL,232.7,325.3,92.7,185.1,3,0.667,2.5,158.0
SWITCH TO FTL,IND732138AAA,IND733102AAA,FTL,283.5,735.3,451.7,903.2,4,1.0,1.671,158.0
SWITCH TO FTL,IND742202AAA,IND732103AAA,FTL,199.6,269.9,70.3,140.4,2,1.0,4.571,157.0
SWITCH TO FTL,IND842003AAB,IND484661AAE,FTL,284.2,444.7,160.5,320.8,5,0.6,1.684,157.0
SWITCH TO FTL,IND321408AAB,IND321606AAA,FTL,192.2,268.6,76.4,152.7,6,0.667,2.015,156.0
SWITCH TO FTL,IND785621AAA,IND785001AAA,FTL,122.2,279.1,156.9,313.7,6,1.0,1.607,155.0
SWITCH TO FTL,IND504215AAA,IND505326AAB,FTL,141.8,314.8,173.0,345.9,3,1.0,1.8,154.0
SWITCH TO FTL,IND425409AAA,IND424304AAC,FTL,252.7,475.8,223.1,446.0,3,1.0,2.19,153.0
SWITCH TO FTL,IND160002AAC,IND147001AAB,FTL,156.7,233.3,76.6,153.0,6,1.0,2.178,152.0
SWITCH TO FTL,IND505209AAA,IND504201AAA,FTL,217.3,256.7,39.4,78.6,8,0.75,1.464,152.0
SWITCH TO FTL,IND804452AAA,IND804420AAA,FTL,157.1,173.4,16.3,32.5,6,1.0,2.962,152.0
SWITCH TO FTL,IND414203AAB,IND414302AAB,FTL,209.8,351.8,142.0,283.7,4,1.0,1.792,151.0
SWITCH TO FTL,IND756100AAC,IND757037AAA,FTL,288.9,309.8,20.9,41.4,4,0.75,1.738,151.0
SWITCH TO FTL,IND784110AAA,IND784001AAA,FTL,204.2,263.1,58.9,117.7,4,1.0,2.975,151.0
SWITCH TO FTL,IND736135AAA,IND736101AAA,FTL,82.1,331.6,249.5,498.7,6,1.0,2.089,149.0
SWITCH TO FTL,IND131028AAB,IND250002AAA,FTL,324.7,525.8,201.1,401.9,3,1.0,1.607,147.0
SWITCH TO FTL,IND142401AAA,IND000000ACA,FTL,126.0,284.1,158.1,315.9,9,0.889,1.812,147.0
SWITCH TO FTL,IND242307AAB,IND242221AAA,FTL,158.1,235.1,77.0,153.9,10,0.8,1.421,147.0
SWITCH TO FTL,IND384205AAA,IND385001AAA,FTL,312.0,334.9,22.9,45.6,3,0.667,1.643,147.0
SWITCH TO FTL,IND630561AAA,IND623701AAA,FTL,99.8,314.7,214.9,429.6,10,1.0,1.404,145.0
SWITCH TO FTL,IND000000AAZ,IND444303AAA,FTL,335.4,505.4,170.0,339.5,2,1.0,2.266,144.0
SWITCH TO FTL,IND177001AAA,IND176110AAB,FTL,57.6,280.3,222.7,445.2,7,1.0,1.81,142.0
SWITCH TO FTL,IND756019AAA,IND757001AAA,FTL,183.9,199.2,15.3,30.4,3,1.0,2.875,142.0
SWITCH TO FTL,IND303106AAA,IND302014AAA,FTL,167.5,369.0,201.5,402.7,3,1.0,1.76,141.0
SWITCH TO FTL,IND442001AAA,IND442101AAB,FTL,153.3,243.5,90.2,180.2,4,1.0,3.731,140.0
SWITCH TO FTL,IND625532AAA,IND625531AAA,FTL,250.7,704.1,453.4,906.6,9,0.667,1.391,140.0
SWITCH TO FTL,IND851127AAA,IND851112AAB,FTL,132.5,809.9,677.4,1354.6,4,1.0,2.269,136.0
SWITCH TO FTL,IND842003AAB,IND483225AAA,FTL,240.1,261.2,21.1,42.0,4,1.0,2.75,134.0
SWITCH TO FTL,IND276305AAA,IND223101AAB,FTL,159.5,630.3,470.8,941.4,4,1.0,2.269,133.0
SWITCH TO FTL,IND614602AAA,IND614804AAA,FTL,113.4,348.2,234.9,469.6,11,1.0,1.5,133.0
SWITCH TO FTL,IND000000ACA,IND147301AAA,FTL,128.9,237.8,108.9,217.5,4,1.0,2.32,132.0
SWITCH TO FTL,IND231208AAA,IND231217AAA,FTL,155.3,525.8,370.6,740.9,6,1.0,1.807,132.0
SWITCH TO FTL,IND000000ACA,IND140406AAA,FTL,180.2,250.3,70.1,140.0,6,1.0,1.742,131.0
SWITCH TO FTL,IND621112AAA,IND620012AAA,FTL,188.6,393.0,204.4,408.7,1,1.0,6.458,131.0
SWITCH TO FTL,IND209721AAB,IND209625AAA,FTL,100.5,184.9,84.4,168.6,8,0.625,1.333,130.0
SWITCH TO FTL,IND231205AAA,IND231216AAA,FTL,130.7,345.2,214.5,428.8,3,1.0,3.3,130.0
SWITCH TO FTL,IND625531AAA,IND625516AAA,FTL,178.5,358.7,180.2,360.3,12,0.833,1.264,130.0
SWITCH TO FTL,IND247776AAA,IND251309AAB,FTL,102.2,236.2,134.1,267.9,9,1.0,1.778,128.0
SWITCH TO FTL,IND276128AAA,IND276305AAA,FTL,100.1,351.7,251.5,502.9,6,1.0,1.548,128.0
SWITCH TO FTL,IND574239AAA,IND574221AAA,FTL,200.5,672.2,471.7,943.1,7,1.0,1.513,128.0
SWITCH TO FTL,IND203001AAA,IND203131AAA,FTL,162.8,256.5,93.7,187.3,4,1.0,3.683,127.0
SWITCH TO FTL,IND148102AAA,IND151001AAA,FTL,255.0,644.5,389.5,778.9,3,0.667,2.308,126.0
SWITCH TO FTL,IND533262AAA,IND533201AAA,FTL,173.9,215.4,41.5,82.8,4,1.0,1.837,126.0
SWITCH TO FTL,IND721306AAA,IND721102AAA,FTL,91.3,234.6,143.3,286.5,4,1.0,1.944,126.0
SWITCH TO FTL,IND423105AAA,IND423301AAB,FTL,135.6,251.9,116.4,232.6,10,1.0,1.382,125.0
SWITCH TO FTL,IND509124AAA,IND584101AAA,FTL,233.1,275.5,42.4,84.6,6,1.0,1.518,125.0
SWITCH TO FTL,IND573201AAB,IND573134AAB,FTL,189.2,254.8,65.7,131.2,6,1.0,1.675,125.0
SWITCH TO FTL,IND852118AAA,IND854326AAB,FTL,249.3,511.7,262.4,524.6,3,1.0,1.565,125.0
SWITCH TO FTL,IND144514AAA,IND141115AAA,FTL,208.0,446.0,238.0,475.9,7,1.0,1.75,122.0
SWITCH TO FTL,IND277211AAA,IND277201AAA,FTL,134.5,239.1,104.6,209.0,4,1.0,2.452,122.0
SWITCH TO FTL,IND614804AAA,IND614616AAA,FTL,124.3,325.0,200.7,401.2,21,0.571,1.269,122.0
SWITCH TO FTL,IND788026AAC,IND788121AAA,FTL,173.3,408.7,235.3,470.5,2,1.0,4.05,122.0
SWITCH TO FTL,IND815301AAA,IND814112AAA,FTL,268.9,383.8,114.9,229.6,3,1.0,2.5,122.0
SWITCH TO FTL,IND176215AAA,IND176061AAA,FTL,116.6,713.3,596.7,1193.1,3,1.0,1.913,121.0
SWITCH TO FTL,IND231225AAB,IND486886AAA,FTL,142.5,288.8,146.4,292.6,7,1.0,1.63,121.0
SWITCH TO FTL,IND223101AAB,IND222125AAB,FTL,137.1,323.4,186.3,372.3,5,1.0,1.826,120.0
SWITCH TO FTL,IND791109AAA,IND787001AAA,FTL,149.8,326.5,176.7,353.2,2,1.0,3.883,120.0
SWITCH TO FTL,IND145001AAA,IND176201AAA,FTL,58.5,215.4,156.9,313.7,6,1.0,1.658,119.0
SWITCH TO FTL,IND110037AAM,IND201001AAC,FTL,154.9,195.9,40.9,81.7,4,0.5,1.312,118.0
SWITCH TO FTL,IND575004AAB,IND576101AAA,FTL,124.8,274.7,149.8,299.5,3,1.0,2.9,118.0
SWITCH TO FTL,IND124112AAA,IND125033AAA,FTL,139.2,290.1,150.9,301.7,6,1.0,1.83,117.0
SWITCH TO FTL,IND160002AAC,IND135001AAA,FTL,192.9,251.2,58.3,116.4,3,1.0,1.739,117.0
SWITCH TO FTL,IND341030AAA,IND341303AAA,FTL,111.9,219.7,107.8,215.5,6,0.833,1.289,115.0
SWITCH TO FTL,IND485771AAA,IND486001AAA,FTL,248.6,269.4,20.7,41.3,3,1.0,2.182,115.0
SWITCH TO FTL,IND486771AAA,IND486661AAA,FTL,101.8,355.2,253.4,506.6,6,1.0,1.688,115.0
SWITCH TO FTL,IND624202AAA,IND625218AAA,FTL,54.2,221.4,167.2,334.3,10,1.0,1.522,115.0
SWITCH TO FTL,IND126102AAA,IND131301AAA,FTL,200.5,201.8,1.3,2.4,4,1.0,2.092,113.0
SWITCH TO FTL,IND303106AAA,IND303002AAA,FTL,115.4,260.8,145.5,290.7,9,0.889,1.316,109.0
SWITCH TO FTL,IND414502AAA,IND431107AAB,FTL,116.7,365.7,249.0,497.8,7,1.0,1.577,107.0
SWITCH TO FTL,IND686028AAB,IND686632AAA,FTL,184.4,302.8,118.5,236.8,1,1.0,6.095,107.0
SWITCH TO FTL,IND140401AAA,IND142401AAA,FTL,184.5,207.3,22.8,45.5,7,0.857,1.533,106.0
SWITCH TO FTL,IND243301AAB,IND244901AAC,FTL,191.6,626.7,435.1,870.0,6,0.5,1.252,106.0
SWITCH TO FTL,IND503111AAC,IND505001AAB,FTL,161.9,287.4,125.5,250.7,4,1.0,1.318,104.0
SWITCH TO FTL,IND505001AAA,IND505302AAB,FTL,143.5,311.4,167.9,335.6,10,0.8,1.375,103.0
SWITCH TO FTL,IND606803AAA,IND606801AAB,FTL,139.7,229.6,89.8,179.5,12,0.833,1.341,103.0
SWITCH TO FTL,IND767001AAA,IND767017AAA,FTL,259.2,266.2,7.0,13.7,3,1.0,2.333,103.0
SWITCH TO FTL,IND132001AAA,IND132103AAA,FTL,210.7,223.3,12.6,25.1,2,1.0,3.296,102.0
SWITCH TO FTL,IND425406AAA,IND425412AAA,FTL,228.5,276.3,47.8,95.4,3,1.0,2.118,102.0
SWITCH TO FTL,IND274402AAA,IND274301AAB,FTL,205.6,374.8,169.2,338.3,2,1.0,3.412,101.0
SWITCH TO FTL,IND733201AAA,IND733202AAB,FTL,133.4,259.3,125.9,251.6,3,0.667,1.667,101.0
SWITCH TO FTL,IND791110AAA,IND787001AAA,FTL,205.1,290.5,85.4,170.6,2,1.0,3.608,100.0
SWITCH TO FTL,IND487001AAA,IND487551AAA,FTL,119.5,314.3,194.8,389.4,6,1.0,1.48,99.0
SWITCH TO FTL,IND487001AAB,IND487551AAA,FTL,132.2,347.6,215.4,430.6,4,1.0,1.712,99.0
SWITCH TO FTL,IND181152AAB,IND184121AAA,FTL,121.5,229.7,108.2,216.2,6,1.0,1.896,98.0
SWITCH TO FTL,IND263153AAB,IND263401AAA,FTL,205.5,248.4,42.9,85.7,2,1.0,2.706,97.0
SWITCH TO FTL,IND303702AAB,IND332404AAA,FTL,127.8,279.9,152.1,304.0,10,0.9,1.485,97.0
SWITCH TO FTL,IND173212AAA,IND160002AAC,FTL,485.6,858.4,372.8,744.9,1,1.0,2.011,96.0
SWITCH TO FTL,IND263601AAA,IND263645AAA,FTL,129.8,363.0,233.2,466.1,2,1.0,1.845,96.0
SWITCH TO FTL,IND276140AAA,IND276129AAA,FTL,149.2,263.1,113.9,227.7,2,1.0,2.286,95.0
SWITCH TO FTL,IND125047AAB,IND125050AAA,FTL,174.3,208.8,34.5,68.8,2,1.0,2.722,94.0
SWITCH TO FTL,IND142026AAA,IND000000ACA,FTL,193.8,330.6,136.8,273.4,2,1.0,2.854,94.0
SWITCH TO FTL,IND147001AAB,IND147201AAA,FTL,191.9,196.0,4.1,8.1,12,0.583,1.277,94.0
SWITCH TO FTL,IND572201AAB,IND577116AAA,FTL,186.6,256.2,69.6,138.9,3,1.0,1.45,94.0
SWITCH TO FTL,IND574211AAA,IND574216AAA,FTL,206.3,352.5,146.2,292.2,2,1.0,2.775,94.0
SWITCH TO FTL,IND754103AAA,IND754142AAA,FTL,254.5,437.3,182.8,365.4,2,1.0,2.261,94.0
SWITCH TO FTL,IND321606AAA,IND321001AAA,FTL,291.7,483.5,191.8,383.3,4,0.75,1.41,93.0
SWITCH TO FTL,IND483225AAA,IND483501AAA,FTL,225.3,251.2,25.9,51.6,3,1.0,2.086,93.0
SWITCH TO FTL,IND201204AAA,IND250002AAA,FTL,106.4,298.4,192.0,383.8,5,1.0,1.762,92.0
SWITCH TO FTL,IND852118AAA,IND852111AAA,FTL,237.5,376.0,138.5,276.8,2,1.0,4.294,91.0
SWITCH TO FTL,IND342602AAC,IND306304AAB,FTL,189.9,502.2,312.3,624.3,2,1.0,2.074,90.0
SWITCH TO FTL,IND508206AAA,IND507002AAA,FTL,168.3,268.6,100.2,200.3,4,1.0,1.925,90.0
SWITCH TO FTL,IND480886AAA,IND480661AAA,FTL,200.8,294.4,93.5,186.9,6,1.0,1.383,89.0
SWITCH TO FTL,IND147101AAA,IND147105AAA,FTL,119.5,223.5,104.0,207.8,10,1.0,1.429,87.0
SWITCH TO FTL,IND321001AAA,IND321401AAB,FTL,160.3,255.4,95.1,189.9,12,0.583,1.216,87.0
SWITCH TO FTL,IND321001AAB,IND321001AAA,FTL,163.3,258.6,95.4,190.6,6,0.667,1.312,87.0
SWITCH TO FTL,IND505327AAA,IND505425AAA,FTL,42.9,229.9,187.0,373.8,10,0.9,1.361,87.0
SWITCH TO FTL,IND275303AAA,IND276140AAA,FTL,112.9,231.4,118.5,236.8,4,1.0,2.153,86.0
SWITCH TO FTL,IND518124AAA,IND518206AAA,FTL,113.3,258.9,145.6,291.0,6,1.0,1.65,86.0
SWITCH TO FTL,IND560027AAA,IND560099AAA,FTL,143.9,168.4,24.4,48.8,4,0.5,1.833,86.0
SWITCH TO FTL,IND802212AAA,IND821115AAB,FTL,203.5,702.5,499.0,997.7,6,0.833,1.508,86.0
SWITCH TO FTL,IND181152AAA,IND184121AAA,FTL,87.5,238.0,150.5,300.8,8,0.75,1.472,85.0
SWITCH TO FTL,IND201007AAB,IND201007AAA,FTL,209.7,232.8,23.1,46.2,2,1.0,4.036,85.0
SWITCH TO FTL,IND581314AAA,IND581334AAA,FTL,141.4,362.1,220.7,441.1,3,0.667,1.25,85.0
SWITCH TO FTL,IND768216AAA,IND770001AAA,FTL,321.0,678.6,357.6,714.9,3,0.667,2.206,85.0
SWITCH TO FTL,IND151505AAA,IND151506AAA,FTL,167.0,773.1,606.0,1211.8,5,0.6,1.769,84.0
SWITCH TO FTL,IND243001AAA,IND244901AAB,FTL,226.4,365.8,139.4,278.6,3,1.0,1.545,84.0
SWITCH TO FTL,IND343029AAB,IND307001AAA,FTL,182.6,626.7,444.1,887.9,6,0.5,1.24,84.0
SWITCH TO FTL,IND443201AAA,IND000000AAZ,FTL,134.4,190.1,55.7,111.2,1,1.0,6.25,84.0
SWITCH TO FTL,IND852201AAA,IND852131AAA,FTL,205.2,249.8,44.6,89.0,2,1.0,3.145,84.0
SWITCH TO FTL,IND756019AAA,IND757025AAA,FTL,64.0,326.6,262.6,525.0,4,1.0,2.111,83.0
SWITCH TO FTL,IND577201AAA,IND577432AAA,FTL,230.4,514.4,283.9,567.6,2,1.0,2.305,82.0
SWITCH TO FTL,IND173220AAA,IND173212AAA,FTL,303.6,880.6,577.0,1153.8,1,1.0,3.531,81.0
SWITCH TO FTL,IND523002AAA,IND523226AAA,FTL,138.3,263.1,124.9,249.5,5,0.8,1.632,81.0
SWITCH TO FTL,IND571438AAB,IND571401AAA,FTL,163.0,306.7,143.7,287.3,13,0.538,1.258,81.0
SWITCH TO FTL,IND201007AAA,IND201005AAA,FTL,164.4,183.2,18.8,37.5,2,1.0,3.57,79.0
SWITCH TO FTL,IND312601AAA,IND458664AAA,FTL,336.0,367.9,31.8,63.4,7,0.714,1.205,79.0
SWITCH TO FTL,IND414001AAA,IND414203AAB,FTL,203.1,206.2,3.1,6.1,3,1.0,1.778,79.0
SWITCH TO FTL,IND576101AAA,IND576201AAA,FTL,113.6,292.0,178.4,356.7,6,1.0,1.596,79.0
SWITCH TO FTL,IND636352AAA,IND636705AAB,FTL,96.5,705.4,609.0,1217.8,5,1.0,1.6,79.0
SWITCH TO FTL,IND384355AAB,IND384205AAA,FTL,161.4,221.4,60.1,120.0,2,1.0,2.04,78.0
SWITCH TO FTL,IND184104AAA,IND181152AAB,FTL,226.6,383.1,156.4,312.7,3,1.0,1.44,76.0
SWITCH TO FTL,IND301705AAA,IND123001AAA,FTL,189.6,204.2,14.6,29.0,2,1.0,2.341,76.0
SWITCH TO FTL,IND590016AAA,IND591302AAB,FTL,123.4,269.9,146.5,292.8,6,1.0,1.596,76.0
SWITCH TO FTL,IND624619AAA,IND624601AAA,FTL,143.1,302.8,159.7,319.2,11,0.818,1.417,76.0
SWITCH TO FTL,IND384170AAA,IND384265AAB,FTL,98.5,215.5,117.0,233.8,9,0.667,1.273,74.0
SWITCH TO FTL,IND504201AAA,IND505184AAC,FTL,299.2,728.5,429.4,858.5,8,0.625,1.515,74.0
SWITCH TO FTL,IND621802AAA,IND621212AAA,FTL,254.4,337.1,82.8,165.3,3,1.0,1.667,74.0
SWITCH TO FTL,IND573116AAA,IND573142AAA,FTL,213.4,592.5,379.1,758.0,2,0.5,3.264,73.0
SWITCH TO FTL,IND306304AAB,IND311302AAA,FTL,230.3,512.0,281.7,563.1,2,1.0,1.935,72.0
SWITCH TO FTL,IND343001AAA,IND343029AAB,FTL,184.9,273.7,88.8,177.4,6,0.833,1.222,72.0
SWITCH TO FTL,IND505001AAB,IND505184AAC,FTL,153.2,272.3,119.1,238.0,3,1.0,1.81,72.0
SWITCH TO FTL,IND505326AAA,IND505425AAA,FTL,196.2,265.1,69.0,137.7,2,1.0,2.789,71.0
SWITCH TO FTL,IND518206AAA,IND518222AAA,FTL,160.2,264.5,104.3,208.5,6,0.667,1.333,71.0
SWITCH TO FTL,IND140406AAA,IND140401AAA,FTL,186.6,203.4,16.9,33.6,14,0.5,1.292,70.0
SWITCH TO FTL,IND462022AAA,IND462042AAA,FTL,186.4,285.8,99.4,198.6,1,1.0,4.333,70.0
SWITCH TO FTL,IND274509AAB,IND274304AAA,FTL,286.4,637.5,351.1,702.1,2,1.0,1.81,69.0
SWITCH TO FTL,IND332713AAA,IND332715AAB,FTL,288.9,673.2,384.3,768.3,2,1.0,1.537,67.0
SWITCH TO FTL,IND341512AAA,IND341505AAA,FTL,119.1,248.6,129.5,258.8,3,1.0,1.826,67.0
SWITCH TO FTL,IND754142AAA,IND754211AAA,FTL,288.7,538.9,250.2,500.0,1,1.0,3.68,67.0
SWITCH TO FTL,IND274402AAA,IND274304AAB,FTL,156.5,213.5,57.0,113.9,2,1.0,3.538,66.0
SWITCH TO FTL,IND508277AAB,IND508223AAA,FTL,110.7,636.8,526.1,1052.0,7,1.0,1.385,66.0
SWITCH TO FTL,IND518124AAA,IND518002AAA,FTL,184.4,459.9,275.5,550.7,3,1.0,1.391,66.0
SWITCH TO FTL,IND425406AAA,IND425409AAA,FTL,187.6,226.3,38.7,77.1,2,1.0,2.382,65.0
SWITCH TO FTL,IND506002AAA,IND506343AAA,FTL,133.1,233.2,100.1,200.1,4,1.0,1.626,64.0
SWITCH TO FTL,IND723131AAA,IND722140AAA,FTL,114.8,799.4,684.6,1368.9,6,1.0,1.333,64.0
SWITCH TO FTL,IND768004AAD,IND768028AAA,FTL,182.8,354.7,171.8,343.5,2,1.0,2.429,64.0
SWITCH TO FTL,IND781354AAA,IND781335AAA,FTL,83.5,366.9,283.5,566.8,2,1.0,3.133,64.0
SWITCH TO FTL,IND173220AAA,IND174103AAA,FTL,93.2,360.0,266.8,533.5,2,1.0,2.629,62.0
SWITCH TO FTL,IND251201AAA,IND250002AAA,FTL,192.9,344.8,151.9,303.7,2,1.0,1.946,62.0
SWITCH TO FTL,IND854311AAA,IND852118A1B,FTL,236.2,349.2,113.0,225.9,2,0.5,2.151,62.0
SWITCH TO FTL,IND757025AAA,IND757001AAA,FTL,96.3,282.1,185.8,371.4,3,1.0,2.0,61.0
SWITCH TO FTL,IND425406AAA,IND425405AAA,FTL,158.6,281.1,122.5,244.9,3,1.0,1.952,60.0
SWITCH TO FTL,IND425412AAA,IND424304AAC,FTL,220.0,325.3,105.4,210.5,2,1.0,2.164,60.0
SWITCH TO FTL,IND483501AAA,IND483770AAA,FTL,244.6,349.7,105.0,209.9,2,1.0,2.017,60.0
