source_center,destination_center,median_segment_factor,mean_segment_factor,median_factor,trip_count,pct_delayed,median_actual_time,median_osrm_time,median_osrm_distance,total_excess_time,avg_excess_time,is_chronic_delay
IND000000ACB,IND462022AAA,1.4545454545454546,1.582722570471305,1.7612712260476708,302,0.7218543046357616,38.0,27.0,28.190800000000003,72289.0,239.36754966887418,True
IND000000ACB,IND474003AAA,1.5,2.076268568119091,2.1970443349753697,13,0.6923076923076923,42.0,28.0,32.3621,3590.0,276.15384615384613,True
IND000000ACB,IND501359AAE,1.6111111111111112,1.9622071278658173,1.8481479210106708,1182,0.8181049069373942,32.0,20.0,26.9532,625434.0,529.1319796954315,True
IND000000ACB,IND521225AAB,1.5,1.776540402158232,1.93160621761658,305,0.7934426229508197,35.0,22.0,27.4692,186737.0,612.2524590163935,True
IND000000ACB,IND562132AAA,1.5,1.7720859110867508,1.6787373315335004,3336,0.8033573141486811,31.0,20.0,27.06185,1915687.0,574.2467026378897,True
IND000000ACB,IND600056AAB,1.6159754224270353,1.8533631721313293,1.785772690106296,698,0.8538681948424068,32.0,19.0,26.633850000000002,453956.0,650.3667621776505,True
IND000000ACB,IND712311AAA,1.6428571428571428,2.073613052004711,2.069284064665127,2001,0.894552723638181,29.0,17.0,24.4203,1285457.0,642.4072963518241,True
IND000000ACB,IND751002AAB,1.5,1.7496248971867898,1.911764705882353,737,0.7869742198100407,35.0,21.0,28.7438,440740.0,598.0189959294437,True
IND000000ACB,IND821115AAB,1.7647058823529411,1.8753078935420349,2.1323529411764706,517,0.8800773694390716,32.0,18.0,24.812900000000003,186836.0,361.38491295938104,True
IND000000ACB,IND834002AAB,1.5294117647058822,1.783760426613818,1.921875,407,0.8402948402948403,30.0,19.0,26.9344,165373.0,406.32186732186733,True
IND000000ACB,IND842001AAA,1.6233108108108107,1.901185402618216,1.90296783625731,440,0.8954545454545455,30.0,18.0,25.946550000000002,157822.0,358.68636363636364,True
IND000000ACK,IND501359AAF,2.2182539682539684,2.645811890130072,2.324561403508772,66,0.9696969696969697,22.0,9.0,11.36735,1883.0,28.53030303030303,True
IND000000ACN,IND501359AAF,1.9642857142857144,2.2313722596476606,1.9705882352941178,22,0.9545454545454546,17.5,9.0,11.466999999999999,401.0,18.227272727272727,True
IND000000ACT,IND000000ACB,1.3333333333333333,1.7294727809433692,1.4449999999999998,222,0.6531531531531531,17.0,12.0,12.699200000000001,3948.0,17.783783783783782,True
IND000000ACT,IND131028AAB,1.526610644257703,1.8793083593720035,1.3056318681318682,136,0.6838235294117647,19.0,13.0,10.97975,2447.0,17.99264705882353,True
IND000000ACT,IND160002AAC,1.7387596899224806,2.039358319161704,1.7970653377630121,140,0.95,30.0,18.0,24.070050000000002,11420.0,81.57142857142857,True
IND000000ADV,IND600044AAC,1.5,1.5496120579509616,1.6666666666666667,44,0.9318181818181818,18.0,12.0,13.3102,860.0,19.545454545454547,True
IND000000AEL,IND000000ACB,1.5,1.8728924358303076,1.6585365853658536,89,0.6853932584269663,13.0,10.0,10.8449,2485.0,27.921348314606742,True
IND000000AEM,IND110037AAB,1.845238095238095,3.904625230033125,2.0634615384615387,50,0.82,19.0,10.5,10.8317,2538.0,50.76,True
IND000000AEM,IND110064AAB,1.5555555555555556,2.1824398258964464,1.9649122807017545,65,0.8,14.0,9.0,10.0844,2433.0,37.43076923076923,True
IND000000AET,IND000000AAS,2.9761904761904763,3.053000414160479,2.4680272108843537,24,1.0,42.0,20.0,28.5306,1334.0,55.583333333333336,True
IND000000AFF,IND734203AAA,4.842105263157895,4.5964912280701755,4.842105263157895,3,1.0,92.0,19.0,27.8663,205.0,68.33333333333333,True
IND000000AFG,IND673027AAB,1.8255360623781678,1.8255360623781678,1.7648953301127213,2,1.0,41.5,23.0,22.171349999999997,57.0,28.5,True
IND000000AFJ,IND695121AAA,1.0741758241758241,1.0634692230846077,1.0727513227513228,26,0.19230769230769232,14.0,13.0,9.37035,34.0,1.3076923076923077,False
IND000000AFJ,IND695572AAB,2.333333333333333,2.333333333333333,2.111111111111111,2,1.0,30.0,13.0,11.389050000000001,47.0,23.5,True
IND000000AFR,IND683511AAA,1.95,2.382035557035557,2.1616847826086953,18,1.0,23.5,11.0,10.158,585.0,32.5,True
IND000000AFT,IND400072AAB,2.0,1.911706349206349,2.0,12,0.9166666666666666,17.5,10.0,10.76935,172.0,14.333333333333334,True
IND000000AFT,IND400701AAA,3.25,3.25,2.890350877192982,2,1.0,28.0,9.0,12.52195,59.0,29.5,True
IND000000AFT,IND400706AAA,5.222222222222222,5.222222222222222,5.222222222222222,1,1.0,94.0,18.0,18.1351,76.0,76.0,True
IND000000AFT,IND410206AAA,2.4166666666666665,2.4166666666666665,2.783333333333333,2,1.0,23.0,9.5,11.059550000000002,46.0,23.0,True
IND000000AFT,IND410206AAB,2.8,2.8,3.0588235294117645,2,1.0,26.0,9.0,10.288499999999999,62.0,31.0,True
IND000000AFT,IND410209AAA,2.0,1.8772469593898164,2.1666666666666665,42,0.8333333333333334,23.0,12.0,14.0419,708.0,16.857142857142858,True
IND000000AFT,IND410210AAA,3.1,3.0405481652850073,3.6571428571428566,10,0.9,46.5,14.5,16.7638,359.0,35.9,True
IND000000AFT,IND421302AAG,2.3,2.5342026777862494,2.3529411764705883,17,0.9411764705882353,23.0,10.0,13.6136,565.0,33.23529411764706,True
IND110014AAA,IND110024AAA,3.272727272727273,3.1556965761511218,3.4285714285714284,11,1.0,26.0,8.0,9.8829,279.0,25.363636363636363,True
IND110020AAB,IND110037AAM,2.4615384615384617,5.534505494505495,2.739130434782609,7,1.0,31.0,12.0,13.4562,741.0,105.85714285714286,True
IND110024AAA,IND110014AAA,1.7738095238095237,2.0692460317460317,1.8571428571428572,10,1.0,13.0,7.0,9.57055,86.0,8.6,True
IND110030AAD,IND000000ACB,1.595959595959596,3.8845113988280078,1.6631205673758864,34,0.7647058823529411,18.0,10.0,10.1723,1564.0,46.0,True
IND110035AAC,IND110037AAM,1.5714285714285714,1.5773809523809523,1.5714285714285714,4,0.75,14.5,10.0,10.950050000000001,35.0,8.75,True
IND110037AAK,IND000000ACB,1.6666666666666667,2.6149374521046913,1.7241379310344829,137,0.8905109489051095,17.0,9.0,10.2483,5826.0,42.52554744525548,True
IND110037AAM,IND000000ACB,1.5762962962962963,1.641552589924883,1.586993970714901,24,0.875,33.0,24.0,24.9544,491.0,20.458333333333332,True
IND110037AAM,IND110020AAB,3.0,3.748951048951049,3.4814814814814814,13,1.0,42.0,13.0,13.2761,684.0,52.61538461538461,True
IND110037AAM,IND110024AAA,2.5,2.3333173493173494,2.608695652173913,25,0.92,31.0,13.0,12.7985,756.0,30.24,True
IND110037AAM,IND110035AAC,1.8888888888888888,2.694982002124859,2.0,49,0.8979591836734694,22.0,12.0,11.6953,1302.0,26.571428571428573,True
IND110037AAM,IND110064AAA,2.1875,2.1875,2.1875,1,1.0,35.0,16.0,12.964,19.0,19.0,True
IND110037AAM,IND110085AAB,1.8461538461538465,2.4571154999467155,1.88,29,0.9655172413793104,23.0,13.0,11.306,917.0,31.620689655172413,True
IND110037AAM,IND110092AAC,2.0,1.968671679197995,2.193548387096774,3,1.0,24.0,14.0,14.7271,76.0,25.333333333333332,True
IND110037AAM,IND121004AAB,2.0,2.5931759510330936,2.1538461538461537,105,0.9142857142857143,22.0,10.0,10.2228,2896.0,27.580952380952382,True
IND110037AAM,IND125001AAA,1.75,2.477192023359271,1.734375,7,1.0,41.0,26.0,24.4148,753.0,107.57142857142857,True
IND110037AAM,IND131028AAB,2.3863636363636367,2.5056818181818183,1.7675765095119933,4,0.75,29.5,14.5,10.79495,125.0,31.25,True
IND110037AAM,IND201001AAC,1.3125,2.70625,1.4619932432432432,4,0.5,21.0,15.5,11.20845,118.0,29.5,True
IND110037AAM,IND201007AAA,2.116883116883117,2.4042202890371107,1.964705882352941,18,0.8333333333333334,30.0,14.5,14.441849999999999,534.0,29.666666666666668,True
IND110037AAM,IND201301AAD,2.833333333333333,4.290957190957191,2.4814814814814814,9,1.0,34.0,12.0,11.9816,492.0,54.666666666666664,True
IND110037AAM,IND201301AAF,1.9090909090909087,2.1538709438709436,1.962962962962963,15,1.0,26.0,13.0,11.9488,402.0,26.8,True
IND110037AAM,IND202001AAB,1.52,2.048615953389099,1.6883116883116882,115,0.8434782608695652,38.0,21.0,24.5581,6418.0,55.80869565217391,True
IND110037AAM,IND209304AAA,1.588235294117647,1.9146243181344267,1.926229508196721,323,0.9659442724458205,30.0,18.0,25.696,52801.0,163.47058823529412,True
IND110037AAM,IND226004AAC,1.4281045751633987,1.545593292754418,1.8646459304841114,20,0.95,30.0,21.0,26.113500000000002,3520.0,176.0,True
IND110037AAM,IND282001AAA,1.7633053221288515,2.23047009373925,1.8979328165374676,16,1.0,31.5,17.5,24.7078,1402.0,87.625,True
IND110037AAM,IND282001AAC,1.9444444444444446,2.01817384004884,2.0399234345091606,8,1.0,36.0,18.0,25.57625,655.0,81.875,True
IND110037AAM,IND282002AAD,1.9210526315789473,1.9232676513587892,1.9362701252236136,8,1.0,35.5,18.0,25.64415,593.0,74.125,True
IND110037AAM,IND421302AAG,1.6153846153846154,1.8739723922452824,2.026258205689278,559,0.8640429338103757,33.0,20.0,27.2757,303500.0,542.9338103756709,True
IND110037AAM,IND811399AAA,1.894736842105263,4.688794667664637,1.7352941176470589,13,0.6153846153846154,44.0,34.0,28.6867,584.0,44.92307692307692,True
IND110039AAA,IND110085AAB,2.9423076923076925,3.6996003996003997,3.5589743589743588,6,0.8333333333333334,35.5,9.0,7.42865,236.0,39.333333333333336,True
IND110043AAA,IND000000ACB,2.3,4.423965327757897,3.0,19,0.7368421052631579,20.0,10.0,11.9341,1453.0,76.47368421052632,True
IND110043AAA,IND110078AAA,1.4444444444444444,2.3732178142574862,1.45,43,0.7674418604651163,21.0,15.0,12.4069,544.0,12.651162790697674,True
IND110043AAC,IND000000ACB,1.375,1.4384848484848485,1.6206896551724137,5,0.8,12.0,10.0,11.5174,108.0,21.6,True
IND110044AAB,IND000000ACB,1.4545454545454546,1.9853268342125057,1.5238095238095235,351,0.717948717948718,15.0,10.0,11.0371,8812.0,25.105413105413106,True
IND110044AAB,IND110030AAD,1.6666666666666667,2.9772019647019645,1.4833333333333334,44,0.8409090909090909,15.0,9.0,8.31415,399.0,9.068181818181818,True
IND110044AAB,IND110037AAM,2.0666666666666664,1.9947089947089947,1.9126984126984126,6,1.0,22.0,13.0,12.343,106.0,17.666666666666668,True
IND110044AAB,IND131028AAB,1.6181818181818182,1.9397302310385571,1.2626530612244897,140,0.7642857142857142,16.0,11.0,10.5686,2586.0,18.47142857142857,True
IND110044AAB,IND201007AAA,2.375,2.513024250104082,2.772727272727273,21,1.0,33.0,14.0,12.2134,806.0,38.38095238095238,True
IND110044AAB,IND201301AAF,2.0,6.9358058608058615,1.5555555555555556,14,0.9285714285714286,16.5,7.0,6.8774,191.0,13.642857142857142,True
IND110052AAA,IND000000ACB,1.6,2.0094644654070883,1.648148148148148,61,0.8524590163934426,18.0,10.0,10.3282,1898.0,31.114754098360656,True
IND110064AAA,IND000000ACB,1.3333333333333333,2.818882025391986,1.3449519230769234,138,0.6521739130434783,14.0,10.0,10.837250000000001,14745.0,106.84782608695652,True
IND110064AAA,IND110005AAA,2.6538461538461537,2.6538461538461537,2.6538461538461537,2,1.0,31.5,12.0,11.3041,39.0,19.5,True
IND110064AAA,IND110046AAA,3.0,3.0,3.0,1,1.0,45.0,15.0,13.586200000000002,30.0,30.0,True
IND110078AAA,IND110043AAA,2.3705357142857144,3.064782980499892,2.381818181818182,16,1.0,29.5,11.0,9.8903,430.0,26.875,True
IND110083AAA,IND110085AAB,3.9714285714285715,3.9714285714285715,2.042016806722689,2,0.5,25.0,9.5,7.987500000000001,35.0,17.5,True
IND110085AAB,IND000000ACB,1.6923076923076923,3.0553660923359964,2.923076923076923,43,0.813953488372093,19.0,10.0,11.3835,3644.0,84.74418604651163,True
IND110085AAB,IND110039AAA,2.0384615384615383,1.8185744810744808,2.121794871794872,6,0.6666666666666666,17.0,12.5,10.4017,79.0,13.166666666666666,True
IND110085AAB,IND110083AAA,4.0,3.711111111111111,4.0,3,1.0,56.0,15.0,11.9201,119.0,39.666666666666664,True
IND110085AAB,IND110085AAA,2.076923076923077,2.076923076923077,2.076923076923077,1,1.0,27.0,13.0,11.4111,14.0,14.0,True
IND110085AAB,IND110087AAA,2.0,2.1538461538461537,2.0,3,0.6666666666666666,26.0,13.0,11.7553,45.0,15.0,True
IND110092AAC,IND000000ACB,1.3333333333333333,2.3610437231557824,1.6,41,0.5853658536585366,13.0,11.0,11.6992,1652.0,40.292682926829265,True
IND110092AAC,IND110093AAA,3.25,3.25,3.25,1,1.0,52.0,16.0,12.8317,36.0,36.0,True
IND110093AAA,IND110092AAC,3.2222222222222223,3.2222222222222223,3.2222222222222223,1,1.0,58.0,18.0,15.547,40.0,40.0,True
IND110095AAB,IND000000ACB,1.3,1.2576030412164865,1.4666666666666666,7,0.5714285714285714,12.0,12.0,10.0457,145.0,20.714285714285715,True
IND121001AAA,IND121004AAB,2.0,2.879090909090909,2.0,35,0.9142857142857143,16.0,7.0,9.7113,511.0,14.6,True
IND121002AAB,IND000000ACB,1.6666666666666667,2.2967561196676676,1.877551020408164,127,0.8503937007874016,20.0,12.0,12.3122,6921.0,54.496062992125985,True
IND121004AAA,IND121004AAB,2.283333333333333,2.6355299021965686,2.2225274725274726,18,0.9444444444444444,16.5,7.0,9.19165,337.0,18.72222222222222,True
IND121004AAB,IND000000ACB,1.6666666666666667,1.9636671652228288,1.8412698412698407,121,0.9669421487603306,20.0,12.0,12.056299999999998,4209.0,34.78512396694215,True
IND121004AAB,IND110037AAM,2.6,2.881160253887527,2.391304347826087,77,0.987012987012987,19.0,9.0,11.4146,2671.0,34.688311688311686,True
IND121004AAB,IND121001AAA,1.7571428571428571,1.8266717079217079,1.809090909090909,24,0.9166666666666666,17.0,10.0,11.0482,231.0,9.625,True
IND121004AAB,IND121004AAA,1.875,1.925765306122449,1.8333333333333335,28,0.9642857142857143,10.0,7.0,9.2515,272.0,9.714285714285714,True
IND121004AAB,IND121004AAC,1.95,2.3859567901234566,2.1394230769230766,18,1.0,15.0,7.0,8.2863,240.0,13.333333333333334,True
IND121004AAB,IND121102AAA,1.8571428571428568,1.9867964947510404,2.0227272727272725,132,0.8712121212121212,11.0,6.0,9.60775,3005.0,22.765151515151516,True
IND121004AAC,IND121004AAB,3.2222222222222223,6.690740740740741,5.975,6,1.0,19.5,7.0,9.194749999999999,301.0,50.166666666666664,True
IND121102AAA,IND121004AAB,2.0,3.487681547998992,4.03448275862069,50,0.94,12.0,7.0,9.835799999999999,3486.0,69.72,True
IND122001AAA,IND000000ACB,1.2857142857142858,1.7966128914658326,1.3846153846153846,51,0.5294117647058824,12.0,11.0,10.6718,884.0,17.333333333333332,True
IND122001AAA,IND110037AAM,3.866666666666666,3.866666666666666,3.866666666666666,1,1.0,58.0,15.0,13.2356,43.0,43.0,True
IND122001AAA,IND122001AAD,2.846153846153846,2.500854700854701,3.176923076923077,4,0.75,32.5,11.5,11.7707,101.0,25.25,True
IND122001AAA,IND122101AAC,1.6153846153846154,1.6153846153846154,1.3028846153846154,2,1.0,11.0,8.0,6.83775,9.0,4.5,True
IND122001AAD,IND122050AAA,2.0,1.9994639376218324,1.525,12,0.75,23.5,18.5,14.6069,216.0,18.0,True
IND122001AAJ,IND507123AAA,0.8479020979020979,0.8750695798976892,0.7663996948893974,18,0.05555555555555555,26.0,28.5,19.756,-220.0,-12.222222222222221,False
IND122002AAD,IND122503AAA,2.2,2.3392290249433105,2.1739130434782608,7,1.0,16.0,6.0,9.8112,139.0,19.857142857142858,True
IND122004AAA,IND000000ACB,1.5454545454545454,1.692929292929293,1.6176470588235294,3,1.0,17.0,11.0,11.1439,45.0,15.0,True
IND122004AAA,IND122413AAE,1.625,2.4974253043836976,1.6451612903225807,123,0.8943089430894309,14.0,9.0,9.9143,2503.0,20.349593495934958,True
IND122503AAA,IND122001AAA,1.9444444444444446,2.249965161649944,3.949074074074074,8,0.875,18.5,10.5,10.8203,484.0,60.5,True
IND123001AAA,IND123401AAB,1.75,1.9020790875790876,1.6714285714285713,20,1.0,34.0,18.5,21.42415,462.0,23.1,True
IND123401AAB,IND123106AAB,1.8478260869565217,2.3969760963674007,1.97,30,0.9666666666666667,34.5,22.0,24.2686,1142.0,38.06666666666667,True
IND124001AAB,IND126102AAA,1.9131944444444444,2.494212962962963,1.911764705882353,6,1.0,32.5,16.0,23.0018,208.0,34.666666666666664,True
IND124103AAA,IND127021AAA,1.7264367816091954,1.7347701149425288,1.9347826086956523,18,0.8888888888888888,36.5,16.0,23.68715,617.0,34.27777777777778,True
IND124112AAA,IND125005AAA,1.8666666666666667,2.2993055555555557,2.6171171171171173,6,1.0,25.5,15.5,22.4202,349.0,58.166666666666664,True
IND124112AAA,IND125033AAA,1.829721362229102,1.783981194817108,1.8473684210526315,6,1.0,24.5,13.5,18.14325,117.0,19.5,True
IND124141AAA,IND000000ACB,1.7241379310344829,2.170025677589408,1.7848101265822784,27,0.8888888888888888,42.0,28.0,27.5105,1328.0,49.18518518518518,True
IND124507AAA,IND131028AAB,2.025,2.4719573549162766,2.150974025974026,18,1.0,47.0,23.5,22.67425,1098.0,61.0,True
IND124507AAA,IND131028AAE,2.682330827067669,2.682330827067669,3.0283625730994155,2,1.0,66.5,22.5,21.427550000000004,168.0,84.0,True
IND125001AAA,IND000000ACB,1.581168831168831,1.921634930837031,1.8966666666666665,42,0.7619047619047619,35.0,24.0,23.77995,3266.0,77.76190476190476,True
IND125001AAA,IND110037AAM,1.6833333333333333,3.2417573586602244,2.129213483146067,42,0.8333333333333334,42.0,30.0,24.249299999999998,7376.0,175.61904761904762,True
IND125001AAA,IND125047AAB,1.9423076923076925,2.0877101139601137,2.0424603174603173,12,1.0,39.0,17.0,20.6759,368.0,30.666666666666668,True
IND125001AAA,IND125051AAA,2.6333333333333333,2.48989898989899,2.2115384615384617,3,1.0,79.0,30.0,35.885400000000004,225.0,75.0,True
IND125001AAA,IND335513AAA,1.7272727272727273,1.7308446148059273,1.7052631578947368,35,0.9142857142857143,38.0,22.0,24.5505,2298.0,65.65714285714286,True
IND125001AAA,IND335523AAB,1.8388888888888888,2.022715939865511,3.1660130718954247,10,0.9,55.5,31.5,38.80055,1662.0,166.2,True
IND125001AAA,IND335524AAA,1.6281362007168458,1.929925779509432,1.7314483918435988,24,0.7916666666666666,46.5,26.5,29.252200000000002,2012.0,83.83333333333333,True
IND125005AAA,IND000000ACB,1.5238095238095235,1.8277495416381686,1.7755102040816326,35,0.8,33.0,24.0,23.8908,2502.0,71.48571428571428,True
IND125005AAA,IND125047AAB,2.02,2.0262962962962963,2.208235294117647,6,1.0,37.0,17.5,21.0157,216.0,36.0,True
IND125005AAA,IND335513AAA,1.6,1.7771457849170336,1.7321428571428572,21,0.9523809523809523,37.0,22.0,24.2755,1376.0,65.52380952380952,True
IND125005AAA,IND335523AAB,2.0,1.9180176909152191,2.527472527472528,5,0.8,62.0,38.0,43.3604,571.0,114.2,True
IND125005AAA,IND335524AAA,1.5855978260869565,1.695454910851078,1.4830409356725145,12,0.75,43.5,27.5,28.817999999999998,661.0,55.083333333333336,True
IND125033AAA,IND125001AAA,2.0,1.9948400412796696,2.0,3,1.0,34.0,17.0,21.2745,52.0,17.333333333333332,True
IND125033AAA,IND125005AAA,2.0620915032679736,2.0620915032679736,2.0620915032679736,2,1.0,36.0,17.5,21.5574,37.0,18.5,True
IND125047AAB,IND125050AAA,2.7222222222222223,2.7222222222222223,2.857142857142857,2,1.0,47.5,17.5,22.34885,94.0,47.0,True
IND125047AAB,IND125051AAA,1.810714285714286,2.079609193640814,2.1710526315789473,22,1.0,36.0,23.5,24.850450000000002,1076.0,48.90909090909091,True
IND125050AAA,IND125051AAA,1.6363636363636365,1.7518037518037517,1.6363636363636365,3,1.0,34.0,21.0,22.7205,45.0,15.0,True
IND125051AAA,IND125111AAA,1.0489583333333334,1.0351897204806688,1.0489583333333334,4,0.0,32.0,31.0,21.792,4.0,1.0,False
IND125104AAA,IND125005AAA,2.111111111111111,2.1839181286549705,2.5871559633027523,7,1.0,38.0,19.0,24.7382,779.0,111.28571428571429,True
IND125111AAA,IND125121AAA,2.1527777777777777,2.4511141636141636,3.295866935483871,4,0.75,42.5,22.0,21.3115,236.0,59.0,True
IND125121AAA,IND125001AAA,2.0238095238095237,2.830682602421733,3.9833333333333334,6,1.0,29.5,14.0,18.21735,403.0,67.16666666666667,True
IND126102AAA,IND131301AAA,2.0915032679738563,2.1898488562091503,1.9873015873015873,4,1.0,36.5,17.5,23.474449999999997,113.0,28.25,True
IND126112AAA,IND131028AAB,2.033333333333333,2.651215709487315,2.045320308950477,56,0.9285714285714286,31.0,16.0,22.69825,3230.0,57.67857142857143,True
IND127021AAA,IND127201AAA,2.0625,2.135164299637984,2.111111111111111,9,1.0,33.0,16.0,23.1513,294.0,32.666666666666664,True
IND127201AAA,IND124141AAA,1.6875,1.8703197945845005,2.4,5,1.0,42.0,17.0,24.4251,212.0,42.4,True
IND131021AAA,IND131028AAA,1.625,2.2027467701380745,1.6,69,0.7681159420289855,11.0,8.0,10.1301,462.0,6.695652173913044,True
IND131028AAB,IND000000ACB,0.9333333333333332,1.643284201874482,1.5319148936170213,649,0.3682588597842835,17.0,20.0,14.8661,29227.0,45.03389830508475,False
IND131028AAB,IND110037AAM,2.2182539682539684,2.2511670993106065,2.8173076923076925,24,0.9166666666666666,31.5,14.0,12.09795,1416.0,59.0,True
IND131028AAB,IND124001AAB,1.7272727272727273,1.7134186934911573,1.6,9,1.0,34.0,22.0,23.4861,236.0,26.22222222222222,True
IND131028AAB,IND124507AAA,1.8819444444444444,1.9633765984395186,1.8215369059656217,20,1.0,41.5,25.0,22.972749999999998,749.0,37.45,True
IND131028AAB,IND132103AAA,2.0161290322580645,4.7531526475898795,2.891025641025641,6,1.0,46.5,17.5,23.74925,610.0,101.66666666666667,True
IND131028AAB,IND136118AAA,1.8619047619047617,2.245745522394129,1.851851851851852,90,1.0,31.0,16.0,22.78165,5055.0,56.166666666666664,True
IND131028AAB,IND160002AAC,1.5751879699248121,1.7048700244094577,1.6527856898712545,208,0.9423076923076923,27.0,17.0,23.63,11096.0,53.34615384615385,True
IND131028AAB,IND201204AAA,1.7083333333333333,1.8675296970640107,2.076923076923077,21,0.8095238095238095,28.0,16.0,23.7416,894.0,42.57142857142857,True
IND131028AAB,IND244001AAA,1.5590277777777777,2.803636794813128,1.6216216216216215,104,0.6153846153846154,32.0,22.0,28.89515,7732.0,74.34615384615384,True
IND131028AAB,IND244235AAA,1.475,2.050778793897336,1.5102564102564102,90,0.5777777777777777,34.0,25.0,32.571600000000004,4697.0,52.18888888888889,True
IND131028AAB,IND247667AAA,1.6201923076923077,1.7883339563036995,1.650224887556222,18,0.9444444444444444,39.5,24.5,24.1358,1100.0,61.111111111111114,True
IND131028AAB,IND247667AAB,1.75,1.8267534231739204,1.7203977798334875,60,1.0,42.0,25.0,24.1976,3900.0,65.0,True
IND131028AAB,IND248001AAD,1.8229665071770333,1.6907518018044332,1.5291424418604653,8,0.875,48.0,26.5,25.631500000000003,623.0,77.875,True
IND131028AAB,IND249407AAA,2.1597883597883603,1.9991515974697178,2.4731023478459084,6,0.8333333333333334,49.0,28.0,25.0176,782.0,130.33333333333334,True
IND131028AAB,IND250002AAA,1.6071428571428572,1.7582122178896373,1.8983050847457628,3,1.0,45.0,28.0,32.3489,147.0,49.0,True
IND131028AAB,IND250609AAA,2.9545454545454546,2.9545454545454546,2.9545454545454546,1,1.0,65.0,22.0,24.9115,43.0,43.0,True
IND131028AAB,IND250611AAA,3.102564102564102,3.0876456876456873,3.6164529914529915,4,1.0,58.0,18.0,20.42175,334.0,83.5,True
IND131028AAB,IND251001AAA,1.6956521739130437,1.752517230619033,1.836734693877551,41,0.9512195121951219,43.0,25.0,24.4455,2149.0,52.41463414634146,True
IND131301AAA,IND131028AAB,3.219298245614035,3.8053706570347434,2.9885290148448043,6,1.0,39.5,16.5,23.71465,357.0,59.5,True
IND132001AAA,IND131028AAB,1.7861111111111112,2.2833648664144017,1.8056603773584903,6,0.8333333333333334,31.5,17.5,23.1338,548.0,91.33333333333333,True
IND132001AAA,IND132103AAA,3.2964285714285717,3.2964285714285717,2.798529411764706,2,1.0,53.5,17.0,19.0426,102.0,51.0,True
IND132001AAA,IND132103AAB,3.0526315789473686,7.412605588044184,3.25,3,1.0,58.0,19.0,26.6083,533.0,177.66666666666666,True
IND132103AAA,IND131028AAB,1.75,4.256234184495054,1.7941176470588236,9,1.0,35.0,15.0,21.9541,447.0,49.666666666666664,True
IND132103AAA,IND132001AAA,1.6266233766233769,1.7344549894549894,1.7266233766233767,8,0.75,30.5,21.0,23.49755,169.0,21.125,True
IND132103AAB,IND131028AAB,1.8823529411764703,4.811134543455179,1.8823529411764703,15,1.0,35.0,15.0,21.9541,848.0,56.53333333333333,True
IND133004AAA,IND135001AAA,1.4782608695652173,1.5905056778969822,1.7674418604651163,15,0.6666666666666666,34.0,20.0,22.5569,456.0,30.4,True
IND134102AAA,IND174103AAA,2.7857142857142856,2.9687645687645685,2.7857142857142856,11,1.0,39.0,14.0,20.0001,303.0,27.545454545454547,True
IND134109AAA,IND160002AAC,1.2727272727272727,3.61974806802393,1.1666666666666667,29,0.5862068965517241,14.0,10.0,10.0955,698.0,24.06896551724138,True
IND134203AAA,IND140501AAA,1.7321428571428572,1.576042556980057,1.4935897435897436,40,0.675,15.5,8.5,11.0614,648.0,16.2,True
IND135001AAA,IND173025AAA,2.16,2.331430499325236,2.2444444444444445,23,1.0,49.0,19.0,25.0381,1206.0,52.43478260869565,True
IND136027AAA,IND132039AAA,2.0,2.3501847668514335,1.761904761904762,27,1.0,34.0,21.0,23.1094,752.0,27.85185185185185,True
IND136118AAA,IND136128AAA,1.3484848484848484,1.4097835497835498,1.3703703703703705,30,0.8,19.5,14.5,14.6537,286.0,9.533333333333333,True
IND136128AAA,IND136027AAA,2.0588235294117645,2.6695965742618886,2.0588235294117645,29,1.0,32.0,16.0,23.7653,583.0,20.103448275862068,True
IND140001AAA,IND140118AAA,1.7142857142857142,1.6850155430318472,1.753787878787879,24,0.9583333333333334,31.0,19.0,21.8846,501.0,20.875,True
IND140118AAA,IND160002AAC,1.64,2.016047932389059,1.44,65,0.8307692307692308,37.0,24.0,23.2718,2591.0,39.86153846153846,True
IND140301AAA,IND140001AAA,2.0,2.0756752305665347,1.7727272727272725,24,0.875,32.5,22.0,24.289,465.0,19.375,True
IND140301AAA,IND140901AAA,1.9285714285714288,4.114268271411128,1.9285714285714288,21,1.0,22.0,13.0,14.0071,289.0,13.761904761904763,True
IND140401AAA,IND000000ACA,1.625,2.061763923013923,2.1124901497241924,8,0.75,28.0,16.0,23.226599999999998,376.0,47.0,True
IND140401AAA,IND142401AAA,1.5333333333333334,1.3529761904761906,1.5806451612903225,7,0.8571428571428571,23.0,16.0,21.9688,106.0,15.142857142857142,True
IND140401AAA,IND147301AAA,1.595238095238095,1.595238095238095,1.4057971014492754,2,1.0,16.5,11.0,16.41695,16.0,8.0,True
IND140406AAA,IND140401AAA,1.2916666666666665,2.292247241168662,1.0952380952380953,14,0.5,23.5,15.0,13.877350000000002,70.0,5.0,True
IND140501AAA,IND160002AAC,1.0,1.1263170386731767,2.03125,22,0.3181818181818182,19.0,20.0,14.4408,351.0,15.954545454545455,False
IND140901AAA,IND160002AAC,1.5454545454545454,1.6162573527215185,1.372093023255814,57,0.5789473684210527,14.0,11.0,9.5939,879.0,15.421052631578947,True
